element	sp_num	ritz_wl_vac(A)	Aki(s^-1)	fik	Acc	Type	
Na	10	"1149.202"	"1.15e+08"	"7.58e-03"	A		
Na	7	"1149.4"	"1.29e+07"	"2.56e-03"	C		
Na	7	"1149.4"	"9.56e+05"	"2.84e-04"	D		
Na	4	"1151.35"	"4.92e+07"	"6.99e-03"	C		
Na	7	"1151.4"	"1.85e+07"	"1.84e-03"	C		
Na	7	"1151.4"	"1.85e+06"	"3.67e-04"	D+		
Na	7	"1151.5"	"1.43e+06"	"1.89e-04"	D		
Na	7	"1151.5"	"1.33e+07"	"2.65e-03"	C		
Na	7	"1168.2"	"1.59e+07"	"2.17e-03"	C		
Na	7	"1171.5"	"1.56e+07"	"4.27e-03"	C+		
Na	6	"1175.1"	"8.31e+07"	"1.72e-02"	D+		
Na	6	"1175.1"	"7.44e+08"	"1.98e-01"	C+		
Na	6	"1175.1"	"3.27e+06"	"4.84e-04"	E		
Na	6	"1175.1"	"6.26e+08"	"2.16e-01"	C+		
Na	6	"1175.1"	"1.16e+08"	"2.40e-02"	D+		
Na	6	"1175.1"	"6.62e+08"	"1.92e-01"	C+		
Na	7	"1175.8"	"1.44e+07"	"4.47e-03"	C		
Na	4	"1177.16"	"8.78e+06"	"3.04e-03"	D		
Na	7	"1178.0"	"1.02e+06"	"2.13e-04"	D		
Na	10	"1184.1"	"8.79e+08"	"6.16e-02"	A		
Na	10	"1184.1"	"8.80e+08"	"1.85e-01"	A		
Na	10	"1184.1"	"8.79e+08"	"3.08e-01"	A		
Na	8	"1186.68"	"6.40e+04"	"4.51e-06"	E		
Na	7	"1187.2"	"1.79e+05"	"5.05e-05"	D		
Na	4	"1188.77"	"1.19e+07"	"2.52e-03"	D+		
Na	4	"1188.83"	"2.09e+06"	"3.16e-04"	E		
Na	4	"1188.98"	"3.35e+06"	"4.26e-04"	E		
Na	4	"1189.12"	"1.49e+06"	"4.43e-04"	E		
Na	4	"1189.18"	"9.34e+06"	"1.98e-03"	D		
Na	7	"1189.3"	"1.23e+08"	"1.30e-02"	C+		
Na	4	"1189.45"	"1.00e+07"	"2.13e-03"	D		
Na	4	"1189.65"	"2.00e+06"	"7.09e-04"	E		
Na	7	"1190.8"	"2.92e+06"	"1.24e-03"	D+		
Na	7	"1190.8"	"5.83e+05"	"1.24e-04"	D		
Na	7	"1190.8"	"3.51e+06"	"1.12e-03"	C		
Na	7	"1192.0"	"5.87e+06"	"1.25e-03"	C		
Na	7	"1192.0"	"5.30e+07"	"7.52e-03"	C+		
Na	7	"1193.7"	"2.17e+05"	"4.64e-05"	E		
Na	7	"1193.9"	"4.77e+06"	"1.02e-03"	C		
Na	7	"1194.7"	"4.55e+06"	"6.49e-04"	D+		
Na	3	"1194.741"	"5.14e+06"	"1.10e-03"	D		
Na	3	"1195.256"	"6.23e+05"	"2.00e-04"	E		
Na	3	"1195.822"	"7.00e+05"	"1.00e-04"	E		
Na	3	"1196.338"	"6.06e+06"	"1.30e-03"	D+		
Na	7	"1198.48"	"9.36e+03"	"4.03e-06"	D+		
Na	7	"1198.8"	"5.78e+07"	"6.23e-03"	C+		
Na	7	"1199.6"	"1.20e+07"	"2.59e-03"	C		
Na	7	"1199.6"	"1.08e+08"	"1.55e-02"	B		
Na	7	"1200.6"	"4.27e+06"	"6.92e-04"	C		
Na	6	"1201.2"	"1.35e+07"	"4.09e-03"	D		
Na	7	"1203.9"	"5.61e+06"	"1.22e-03"	C		
K	14	"1204.9"	"5.9e+00"	""	D	E2	
Na	10	"1205.9"	"8.96e+08"	"5.86e-01"	A		
K	14	"1209.4"	"4.12e+02"	""	C	M1	
K	14	"1209.4"	"5.6e-02"	""	D	E2	
Na	7	"1210.8"	"2.26e+05"	"3.72e-05"	D		
Na	5	"1212.1"	"4.54e+05"	"1.00e-04"	E		
Na	5	"1212.1"	"6.39e+06"	"2.11e-03"	D		
Na	7	"1215.4"	"1.18e+08"	"3.48e-02"	B		
Na	7	"1217.74"	"3.41e+04"	"7.59e-06"	C		
Na	5	"1218.49"	"1.62e-01"	""	C	M1	
Na	5	"1219.02"	"1.83e+00"	""	C	M1	
Na	5	"1219.2"	"6.70e+06"	"1.99e-03"	D		
Na	3	"1220.260"	"8.96e+05"	"2.00e-04"	E		
Na	8	"1220.3"	"7.00e+08"	"9.38e-02"	B+		
Na	3	"1220.797"	"2.09e+06"	"7.00e-04"	D		
Na	3	"1228.646"	"3.09e+06"	"1.40e-03"	D		
Na	4	"1231.51"	"3.22e+08"	"7.33e-02"	B		
Na	3	"1232.235"	"4.49e+05"	"1.36e-04"	D		
Na	3	"1232.318"	"4.47e+04"	"1.02e-05"	E		
Na	7	"1232.9"	"7.50e+06"	"1.71e-03"	C		
Na	10	"1232.9"	"4.90e+08"	"6.70e-02"	A		
Na	7	"1232.9"	"1.05e+08"	"3.60e-02"	B		
Na	5	"1234.07"	"8.07e-01"	""	C	M1	
Na	5	"1234.61"	"3.08e-01"	""	C	M1	
Na	8	"1238.4"	"3.47e+08"	"7.98e-02"	B		
Na	6	"1239.2"	"1.90e+06"	"7.30e-04"	E		
Na	5	"1242.41"	"2.02e-01"	""	C	M1	
Na	3	"1243.719"	"1.26e+06"	"1.94e-04"	D		
Na	6	"1245.0"	"2.81e+07"	"6.54e-03"	D		
Na	3	"1245.006"	"1.12e+07"	"2.59e-03"	C		
Na	3	"1245.990"	"3.56e+05"	"1.24e-04"	D		
K	2	"1247.040"	"6.88e+05"	"9.62e-05"			
Na	7	"1248.8"	"3.66e+06"	"1.14e-03"	C		
Na	7	"1250.0"	"3.39e+06"	"1.19e-03"	C		
Na	7	"1250.0"	"2.43e+05"	"5.69e-05"	D		
Na	5	"1250.9"	"1.52e+07"	"2.38e-03"	D		
Na	5	"1250.9"	"1.42e+08"	"3.34e-02"	C		
Na	5	"1250.9"	"1.01e+07"	"3.57e-03"	D		
Na	5	"1250.9"	"1.37e+08"	"3.22e-02"	C		
Na	10	"1251.3"	"5.78e+08"	"4.52e-02"	A		
Na	10	"1251.3"	"5.78e+06"	"2.26e-03"	A		
Na	10	"1251.3"	"4.85e+08"	"8.13e-02"	A		
Na	10	"1251.3"	"8.65e+07"	"2.03e-02"	A		
Na	10	"1251.3"	"4.33e+08"	"6.10e-02"	A		
Na	10	"1251.3"	"1.44e+08"	"3.39e-02"	A		
Na	3	"1254.558"	"4.51e+06"	"7.10e-04"	D+		
Na	10	"1254.6"	"5.13e+08"	"1.21e-01"	A		
Na	10	"1254.6"	"1.71e+08"	"1.21e-01"	A		
Na	10	"1254.6"	"8.55e+08"	"1.21e-01"	A		
Na	3	"1254.677"	"7.17e+05"	"1.69e-04"	D		
Na	3	"1255.324"	"3.63e+06"	"4.28e-04"	D+		
K	12	"1256.49"	"4.14e+02"	""		M1+E2	
Na	3	"1257.647"	"8.84e+06"	"2.10e-03"	C		
K	2	"1258.367"	"8.68e+07"	"3.43e-02"			
Na	6	"1258.8"	"1.53e+08"	"2.59e-02"	C		
Na	3	"1258.963"	"3.09e+06"	"1.10e-03"	D+		
Na	10	"1259.9"	"1.45e+09"	"1.15e-01"	A		
K	2	"1261.662"	"2.08e+08"	"1.49e-01"			
Na	5	"1261.8"	"7.75e+06"	"1.85e-03"	D		
Na	5	"1261.8"	"1.17e+08"	"3.71e-02"	C		
Na	5	"1261.8"	"1.09e+08"	"3.89e-02"	C		
Na	6	"1261.9"	"7.72e-05"	""	C	E2	
Na	6	"1261.9"	"7.71e-01"	""	C+	M1	
Na	6	"1261.9"	"9.60e-01"	""	B	M1	
Na	4	"1263.10"	"2.50e+08"	"5.98e-02"	B		
Na	3	"1267.263"	"2.20e+06"	"3.53e-04"	D+		
K	9	"1272.2"	"1.8e+09"	"8.7e-01"	C		
Na	8	"1275.8"	"3.32e+07"	"4.86e-03"	C		
K	2	"1278.637"	"3.11e+08"	"1.27e-01"			
Na	3	"1280.054"	"6.42e+05"	"7.88e-05"	D		
Na	3	"1281.726"	"3.17e+06"	"7.80e-04"	D+		
K	2	"1284.632"	"5.46e+08"	"1.89e-01"			
Na	6	"1285.2"	"4.64e+07"	"1.15e-02"	D+		
K	2	"1285.803"	"1.41e+08"	"3.49e-02"			
Na	7	"1286.7"	"4.25e+06"	"5.28e-04"	D+		
K	9	"1293.4"	"2.0e+09"	"7.5e-01"	C		
Na	6	"1294.3"	"4.66e+08"	"1.17e-01"	C		
K	9	"1295.6"	"3.5e+08"	"8.8e-02"	D		
K	2	"1298.691"	"2.05e+06"	"5.18e-04"			
Na	7	"1299.4"	"2.07e+06"	"5.23e-04"	D		
Na	6	"1306.0"	"4.55e+08"	"1.94e-01"	C+		
Na	4	"1306.15"	"1.22e+06"	"1.87e-04"	D		
Na	3	"1309.163"	"4.23e+05"	"1.09e-04"	D		
Na	3	"1310.912"	"3.16e+07"	"1.63e-02"	C+		
Na	3	"1311.160"	"1.64e+07"	"4.22e-03"	C		
Na	4	"1311.72"	"3.82e+00"	""	C+	M1	
Na	4	"1312.22"	"2.14e+00"	""	C+	M1	
Na	3	"1312.590"	"7.27e+07"	"2.82e-02"	B		
Na	3	"1313.554"	"5.24e+07"	"2.71e-02"	C+		
Na	5	"1315.51"	"7.03e-01"	""	C	M1	
Na	6	"1318.9"	"9.99e+07"	"1.86e-02"	D+		
Na	7	"1323.6"	"1.24e+06"	"3.27e-04"	D+		
Na	7	"1324.0"	"4.79e+05"	"1.26e-04"	D		
Na	4	"1325.37"	"8.32e+06"	"1.31e-03"	D+		
Na	4	"1325.40"	"5.52e+06"	"1.04e-03"	C		
Na	3	"1325.702"	"2.29e+08"	"3.02e-02"	B		
Na	4	"1325.76"	"2.28e+07"	"6.01e-03"	C		
Na	4	"1325.83"	"2.92e+07"	"7.71e-03"	C		
Na	4	"1325.89"	"1.16e+08"	"1.83e-02"	C+		
Na	4	"1325.96"	"2.13e+07"	"5.61e-03"	C		
Na	4	"1326.35"	"4.76e+06"	"2.09e-03"	D+		
Na	4	"1326.39"	"3.59e+06"	"1.33e-03"	D+		
Na	3	"1328.150"	"1.23e+08"	"3.24e-02"	C+		
Na	7	"1332"	"9.37e+06"	"1.87e-03"	C		
Na	7	"1332"	"2.44e+07"	"4.87e-03"	C+		
Na	8	"1334"	"1.16e+05"	"5.14e-05"	E		
Na	8	"1335"	"1.73e+06"	"4.62e-04"	D		
Na	3	"1335.533"	"8.77e+07"	"1.17e-02"	C+		
Na	5	"1336.0"	"6.00e-01"	""	C	M1	
Na	5	"1336.6"	"1.07e+00"	""	C	M1	
Na	3	"1336.755"	"4.27e+08"	"5.72e-02"	D		
Na	8	"1337"	"9.67e+06"	"1.85e-03"	D+		
Na	3	"1337.353"	"1.61e+08"	"4.32e-02"	B		
Na	3	"1338.017"	"1.28e+08"	"3.43e-02"	C+		
K	2	"1338.371"	"8.85e+06"	"2.38e-03"			
Na	3	"1339.845"	"1.44e+07"	"7.74e-03"	C		
Na	3	"1340.679"	"2.29e+08"	"4.11e-02"	D		
K	2	"1340.925"	"7.43e+06"	"2.00e-03"			
K	2	"1341.223"	"1.04e+08"	"3.93e-02"			
Na	6	"1342"	"2.89e+06"	"1.30e-03"	E		
Na	6	"1342"	"4.33e+07"	"1.17e-02"	D+		
Na	6	"1342"	"2.43e+08"	"4.69e-02"	C		
Na	3	"1342.398"	"8.44e+07"	"2.28e-02"	E		
Na	3	"1342.733"	"1.06e+08"	"1.43e-02"	C+		
Na	7	"1346"	"9.55e+06"	"1.73e-03"	C		
Na	3	"1347.190"	"6.69e+07"	"1.82e-02"	E		
K	2	"1349.082"	"1.02e+07"	"4.64e-03"			
K	2	"1351.854"	"2.76e+07"	"7.56e-03"			
Na	3	"1352.894"	"2.73e+08"	"7.50e-02"	B		
Na	3	"1352.922"	"2.06e+08"	"1.13e-01"	D		
Na	3	"1355.286"	"3.44e+08"	"9.48e-02"	D+		
K	2	"1355.517"	"8.08e+07"	"6.68e-02"			
Na	6	"1356.5"	"1.30e+01"	""	B+	M1	
Na	7	"1359"	"2.99e+05"	"1.24e-04"	D		
Na	7	"1359"	"4.19e+06"	"1.16e-03"	C		
Na	3	"1361.889"	"2.24e+08"	"6.23e-02"	B		
Na	3	"1361.939"	"1.45e+08"	"6.06e-02"	D		
Na	6	"1363"	"1.95e+08"	"3.26e-02"	C		
Na	5	"1364.869"	"1.60e-05"	""	D	E2	
Na	5	"1364.869"	"4.16e+00"	""	B	M1	
Na	8	"1365"	"2.69e+06"	"7.53e-04"	D		
Na	6	"1365"	"2.53e+02"	"4.24e-08"			
Na	5	"1365.510"	"1.12e-04"	""	D	E2	
Na	5	"1365.510"	"1.68e+00"	""	C+	M1	
Na	8	"1366"	"8.04e+06"	"1.35e-03"	D+		
Na	7	"1371"	"2.57e+08"	"7.26e-02"	B+		
Na	3	"1372.344"	"5.81e+07"	"3.28e-02"	C+		
K	2	"1374.979"	"8.35e+07"	"3.94e-02"			
K	2	"1375.276"	"4.32e+07"	"1.22e-02"			
K	2	"1375.904"	"1.63e+09"	"5.65e-01"			
Na	4	"1377.30"	"3.43e+04"	"5.85e-06"	E		
Na	4	"1377.94"	"3.86e+06"	"1.10e-03"	D		
Na	8	"1380"	"1.04e+07"	"9.93e-04"	D		
K	2	"1381.004"	"1.86e+08"	"7.45e-02"			
Na	6	"1384"	"2.41e+07"	"9.69e-03"	D+		
Na	3	"1384.258"	"2.18e+06"	"9.39e-04"	D+		
Na	3	"1385.709"	"5.96e+06"	"1.72e-03"	C		
K	2	"1387.746"	"6.19e+06"	"5.36e-03"			
K	2	"1389.275"	"1.27e+08"	"4.72e-02"			
K	2	"1389.284"	"1.28e+08"	"3.70e-02"			
K	2	"1389.976"	"9.32e+06"	"1.93e-03"			
Na	6	"1390"	"1.49e+08"	"4.30e-02"	C		
K	2	"1390.799"	"6.59e+08"	"2.46e-01"			
Na	6	"1394"	"5.29e+07"	"9.25e-03"	D		
Na	6	"1398"	"1.86e+08"	"5.46e-02"	C		
Na	7	"1399"	"7.45e+05"	"4.37e-04"	D		
Na	7	"1399"	"2.98e+06"	"8.73e-04"	D+		
Na	7	"1401"	"3.63e+08"	"7.11e-02"	B+		
K	2	"1403.536"	"3.49e+06"	"1.44e-03"			
Na	4	"1403.586"	"3.80e+07"	"1.87e-02"	C		
Na	4	"1403.867"	"7.50e+05"	"2.22e-04"	E		
Na	6	"1404"	"3.23e+07"	"6.82e-03"	D+		
Na	3	"1406.121"	"4.94e+05"	"2.93e-04"	D		
Na	4	"1406.873"	"3.64e+04"	"7.72e-06"	E		
Na	4	"1407.65"	"3.01e+08"	"2.98e-02"	C+		
Na	6	"1409.0"	"5.80e-06"	""	D+	E2	
Na	6	"1409.0"	"9.11e-06"	""	C	E2	
Na	6	"1409.0"	"7.80e-01"	""	B	M1	
Na	4	"1409.81"	"7.94e+07"	"2.37e-02"	C+		
Na	4	"1410.10"	"2.29e+08"	"4.09e-02"	C+		
Na	7	"1411"	"1.45e+06"	"2.16e-04"	D		
Na	7	"1411"	"3.62e+06"	"1.08e-03"	C		
Na	4	"1411.17"	"2.14e+08"	"8.96e-02"	B		
Na	4	"1414.98"	"1.61e+06"	"8.06e-04"	D+		
Na	4	"1415.26"	"4.10e+07"	"1.23e-02"	C+		
Na	4	"1415.398"	"1.09e+05"	"4.60e-05"	E		
Na	4	"1416.459"	"2.31e+06"	"6.96e-04"	D		
Na	4	"1417.776"	"6.02e+03"	"1.41e-06"	E		
Na	4	"1418.32"	"2.54e+08"	"5.48e-02"	B		
Na	3	"1418.558"	"2.87e+07"	"8.65e-03"	E		
Na	3	"1418.568"	"6.02e+08"	"1.21e-01"	D+		
Na	3	"1420.886"	"5.73e+08"	"1.30e-01"	C		
Na	4	"1425.60"	"3.12e+00"	""	C+	M1	
Na	6	"1429"	"3.16e+08"	"9.69e-02"	C+		
Na	3	"1440.780"	"3.26e+08"	"5.07e-02"	D		
Na	3	"1444.193"	"4.07e+08"	"8.49e-02"	D+		
Na	5	"1445.5"	"1.14e+07"	"2.69e-03"	D		
Na	3	"1445.730"	"3.22e+08"	"1.01e-01"	D		
Na	4	"1445.97"	"9.64e+05"	"1.81e-04"	E		
Na	4	"1446.67"	"6.20e+06"	"1.95e-03"	D+		
Na	7	"1447"	"1.83e+08"	"5.74e-02"	B		
Na	4	"1447.19"	"3.66e+04"	"1.61e-05"	E		
Na	3	"1447.855"	"3.28e+08"	"1.03e-01"	D		
Na	3	"1448.716"	"6.55e+08"	"1.03e-01"	D		
Na	3	"1449.309"	"5.12e+08"	"1.21e-01"	D+		
Na	6	"1450"	"1.39e+07"	"2.63e-03"			
Na	3	"1452.909"	"2.03e+08"	"6.43e-02"	D		
Na	4	"1453.04"	"8.18e+05"	"1.55e-04"	E		
Na	4	"1453.20"	"4.03e+07"	"1.28e-02"	C		
Na	4	"1453.51"	"3.35e+06"	"6.36e-04"	D		
Na	4	"1453.68"	"4.77e+06"	"1.51e-03"	D		
Na	4	"1454.23"	"1.73e+04"	"7.70e-06"	E		
Na	5	"1455.6"	"2.27e+08"	"7.22e-02"	C+		
K	2	"1456.524"	"2.52e+08"	"1.03e-01"			
Na	4	"1456.942"	"4.35e+08"	"1.39e-01"	B		
Na	3	"1457.944"	"3.14e+07"	"2.00e-02"	E		
Na	3	"1461.156"	"1.12e+08"	"3.60e-02"	D		
Na	3	"1465.926"	"6.04e+08"	"9.73e-02"	D		
Na	3	"1467.990"	"5.43e+08"	"1.17e-01"	D+		
Na	4	"1469.33"	"1.95e+05"	"6.31e-05"	D		
Na	3	"1470.079"	"1.23e+07"	"5.96e-03"	E		
K	2	"1471.393"	"4.32e+08"	"1.96e-01"			
Na	7	"1477"	"3.44e+08"	"5.63e-02"	B+		
K	14	"1477.2"	"4.60e+02"	""		M1	
Na	9	"1481"	"1.06e+09"	"5.24e-01"	A		
Na	5	"1481.7"	"3.42e+07"	"1.50e-02"	C		
Na	5	"1481.7"	"1.71e+06"	"3.76e-04"	E		
Na	5	"1481.7"	"1.03e+07"	"3.38e-03"	D		
Na	9	"1482"	"8.84e+08"	"5.82e-01"	A		
Na	9	"1482"	"1.77e+08"	"5.82e-02"	A		
K	2	"1484.576"	"3.84e+06"	"9.87e-04"			
K	2	"1486.109"	"6.81e+06"	"1.75e-03"			
Na	5	"1486.3"	"1.81e+07"	"5.99e-03"	D+		
Na	5	"1486.3"	"2.38e+07"	"1.18e-02"	D+		
Na	5	"1486.3"	"5.65e+06"	"9.36e-04"	E		
Na	3	"1487.433"	"5.79e+07"	"1.92e-02"	E		
K	2	"1487.608"	"1.15e+09"	"4.66e-01"			
Na	7	"1489"	"5.71e+04"	"1.90e-05"	E		
K	2	"1492.043"	"2.81e+06"	"9.38e-04"			
K	2	"1492.442"	"3.98e+07"	"1.86e-02"			
Na	4	"1494.04"	"2.61e+04"	"8.72e-06"	E		
Na	4	"1494.59"	"3.99e+06"	"1.87e-03"	D+		
Na	7	"1495"	"8.60e+07"	"2.88e-02"	B		
Na	7	"1495"	"9.23e+06"	"2.06e-03"	C		
Na	7	"1495"	"8.30e+07"	"2.78e-02"	B		
Na	7	"1495"	"6.15e+06"	"3.09e-03"	C		
Na	7	"1499"	"5.62e+05"	"9.46e-05"	D		
Na	4	"1500.747"	"1.32e+06"	"4.47e-04"	D		
Na	4	"1500.88"	"4.45e+08"	"1.50e-01"	B		
Na	4	"1501.20"	"1.69e+08"	"3.43e-02"	C+		
Na	4	"1501.560"	"7.93e+06"	"3.75e-03"	D+		
Na	4	"1502.32"	"7.85e+07"	"4.42e-02"	C+		
Na	4	"1502.65"	"4.36e+08"	"1.48e-01"	B		
Na	5	"1503"	"3.27e+07"	"1.66e-02"	C		
K	2	"1503.181"	"7.25e+06"	"1.75e-03"			
K	2	"1503.581"	"2.27e+07"	"7.69e-03"			
Na	4	"1503.85"	"1.04e-02"	""	C+	E2	
K	2	"1505.022"	"5.40e+08"	"2.36e-01"			
Na	4	"1505.32"	"6.07e+07"	"2.89e-02"	C+		
Na	4	"1506.09"	"1.08e+08"	"2.63e-02"	C+		
Na	4	"1508.09"	"5.30e+08"	"1.81e-01"	B		
K	2	"1508.462"	"2.92e+07"	"1.66e-02"			
Na	4	"1508.77"	"5.50e+08"	"1.88e-01"	B		
Na	5	"1510"	"2.31e+06"	"7.88e-04"	E		
Na	6	"1516"	"1.14e+08"	"6.54e-02"	B+		
K	2	"1517.775"	"2.41e+08"	"1.17e-01"			
Na	7	"1518"	"4.87e+05"	"1.12e-04"	D		
Na	4	"1518.767"	"6.70e+07"	"1.65e-02"	C+		
K	2	"1518.970"	"4.31e+07"	"1.49e-02"			
K	2	"1519.378"	"2.63e+06"	"1.27e-03"			
Na	7	"1520"	"4.04e+06"	"1.40e-03"	C		
Na	5	"1521.0"	"3.37e+07"	"1.56e-02"	C		
K	2	"1522.485"	"2.33e+06"	"4.86e-04"			
Na	4	"1523.401"	"1.25e+06"	"5.60e-04"	D		
Na	3	"1523.536"	"1.88e+07"	"9.83e-03"	E		
Na	3	"1523.548"	"2.54e+08"	"8.85e-02"	D		
Na	5	"1524.6"	"3.20e+07"	"8.36e-03"	C		
Na	3	"1525.295"	"2.63e+08"	"9.16e-02"	D+		
Na	3	"1525.306"	"2.82e+07"	"6.55e-03"	E		
Na	4	"1529.29"	"7.13e+00"	""	B	M1	
Na	5	"1529.3"	"1.59e+06"	"5.56e-04"	E		
Na	5	"1529.3"	"3.33e+07"	"7.78e-03"	D+		
Na	7	"1530"	"4.24e+05"	"2.23e-04"	D		
Na	7	"1532"	"1.69e+06"	"8.91e-04"	C		
Na	6	"1532"	"9.96e+07"	"3.51e-02"	B		
Na	4	"1534.47"	"7.14e+08"	"2.52e-01"	B		
K	2	"1537.683"	"8.17e+07"	"4.83e-02"			
Na	7	"1538"	"5.64e+06"	"2.00e-03"	C		
Na	3	"1539.147"	"1.24e+08"	"2.21e-02"	E		
Na	4	"1541.64"	"6.19e+07"	"1.32e-02"	C+		
Na	4	"1541.77"	"3.80e+07"	"9.67e-03"	C+		
Na	4	"1542.36"	"1.73e+08"	"6.16e-02"	B		
Na	4	"1542.39"	"2.53e+08"	"9.01e-02"	B		
Na	4	"1542.44"	"1.93e+08"	"6.88e-02"	C+		
Na	3	"1542.448"	"2.47e+08"	"8.81e-02"	D		
Na	4	"1542.97"	"1.75e+07"	"8.76e-03"	C		
Na	4	"1543.16"	"2.34e+07"	"1.39e-02"	C		
K	2	"1548.489"	"5.00e+08"	"2.52e-01"			
Na	9	"1550"	"3.97e+08"	"7.15e-02"	A		
Na	9	"1550"	"3.97e+07"	"1.43e-02"	B+		
Na	6	"1551"	"3.74e+08"	"1.35e-01"	A		
Na	7	"1551"	"8.15e+06"	"3.92e-03"	C+		
K	8	"1551.8"	"3.51e+00"	""	C	M1	
Na	9	"1554"	"3.55e+08"	"8.56e-02"	A		
Na	7	"1558"	"1.52e+07"	"7.35e-03"	C+		
Na	4	"1559.40"	"2.01e+06"	"5.24e-04"	D		
Na	4	"1559.99"	"1.62e+07"	"5.91e-03"	C		
Na	7	"1560"	"5.59e+06"	"2.04e-03"	C		
Na	4	"1560.81"	"4.22e+06"	"2.57e-03"	D+		
Na	3	"1562.874"	"2.98e+08"	"1.09e-01"	D+		
Na	3	"1563.607"	"8.51e+07"	"1.56e-02"	E		
Na	5	"1564.9"	"5.19e+06"	"1.27e-03"	D		
Na	3	"1565.280"	"2.38e+08"	"1.31e-01"	D+		
Na	3	"1565.292"	"3.95e+07"	"1.45e-02"	E		
Na	5	"1565.9"	"9.63e+06"	"1.77e-03"	D		
Na	3	"1566.277"	"5.90e+07"	"4.34e-02"	E		
Na	7	"1568"	"5.90e+05"	"1.45e-04"	D		
Na	6	"1568"	"2.44e+08"	"5.40e-02"	B+		
Na	5	"1570.1"	"1.53e+06"	"5.64e-04"	E		
Na	5	"1570.4"	"8.01e+06"	"2.96e-03"	D		
K	2	"1570.628"	"2.96e+08"	"3.28e-01"			
Na	4	"1573.92"	"3.52e-01"	""	C	M1	
Na	4	"1574.61"	"1.43e+00"	""	C	M1	
Na	4	"1574.63"	"3.45e-01"	""	C	M1	
Na	5	"1575.5"	"3.40e+06"	"1.90e-03"	D		
K	2	"1576.650"	"7.11e+07"	"2.65e-02"			
K	2	"1576.740"	"3.49e+06"	"1.82e-03"			
K	2	"1576.907"	"6.31e+08"	"3.02e-01"			
K	2	"1577.810"	"1.15e+06"	"3.07e-04"			
K	2	"1577.899"	"1.21e+06"	"4.52e-04"			
Na	3	"1577.904"	"8.25e+07"	"3.08e-02"	E		
Na	7	"1578"	"5.17e+05"	"1.93e-04"	D+		
Na	7	"1578"	"4.37e+06"	"1.63e-03"	C		
Na	7	"1578"	"7.23e+06"	"4.05e-03"	C+		
K	2	"1578.871"	"1.63e+08"	"7.83e-02"			
Na	7	"1579"	"7.26e+05"	"1.81e-04"	D+		
K	8	"1579.1"	"9.3e+01"	""	C	M1	
Na	3	"1579.118"	"1.93e+08"	"1.44e-01"	D		
Na	10	"1579.4"	"1.58e+08"	"5.92e-02"	A		
Na	10	"1579.4"	"1.58e+08"	"1.97e-02"	A		
Na	10	"1579.4"	"1.58e+08"	"9.86e-02"	A		
Na	4	"1580.233"	"5.64e+08"	"2.96e-01"	B+		
Na	4	"1580.498"	"6.27e+08"	"3.02e-01"	B+		
Na	4	"1581.31"	"5.31e+07"	"1.19e-02"	C+		
Na	4	"1582.121"	"9.54e+08"	"1.19e-01"	B		
Na	4	"1582.181"	"7.16e+08"	"2.69e-01"	B		
Na	4	"1582.331"	"3.34e+08"	"2.09e-01"	B		
Na	4	"1582.617"	"5.11e+08"	"3.20e-01"	B		
Na	4	"1582.91"	"1.29e+07"	"4.86e-03"	C		
Na	4	"1582.975"	"1.14e+08"	"4.28e-02"	B		
Na	7	"1583"	"3.31e+07"	"6.22e-03"	C+		
Na	4	"1583.817"	"2.38e+08"	"5.37e-02"	B		
Na	4	"1583.968"	"5.55e+08"	"2.09e-01"	B		
Na	4	"1584.043"	"8.48e+07"	"3.19e-02"	B		
Na	4	"1584.141"	"6.34e+08"	"3.34e-01"	B+		
Na	4	"1584.23"	"4.72e+07"	"1.27e-02"	C+		
Na	4	"1584.45"	"1.57e+07"	"4.23e-03"	C		
Na	4	"1585.06"	"3.98e+06"	"1.50e-03"	C		
Na	4	"1585.87"	"3.10e+05"	"1.64e-04"	D		
Na	4	"1585.91"	"2.51e+04"	"1.58e-05"	E		
Na	4	"1586.783"	"6.31e+07"	"1.70e-02"	C+		
Na	4	"1586.798"	"3.88e+06"	"1.05e-03"	C		
Na	4	"1586.956"	"3.15e+08"	"1.19e-01"	B		
Na	4	"1587.047"	"9.46e+08"	"4.59e-01"	B+		
Na	4	"1587.20"	"1.28e+07"	"4.83e-03"	C		
Na	4	"1587.93"	"1.28e+07"	"2.91e-03"	C		
Na	4	"1588.78"	"5.38e+06"	"2.03e-03"	C		
Na	4	"1588.86"	"5.74e+07"	"1.69e-02"	C+		
Na	8	"1590"	"8.78e+06"	"4.66e-03"	C		
Na	6	"1590"	"3.21e+08"	"2.03e-01"	C+		
K	2	"1590.452"	"1.00e+08"	"6.32e-02"			
Na	7	"1591"	"9.94e+06"	"5.66e-03"	C+		
Na	7	"1592"	"7.58e+06"	"2.88e-03"	C		
Na	4	"1594.825"	"3.35e+06"	"9.14e-04"	C		
Na	6	"1595"	"1.76e+08"	"6.73e-02"	C		
Na	4	"1595.449"	"1.35e+08"	"5.13e-02"	B		
Na	4	"1595.744"	"9.00e+07"	"3.43e-02"	B		
Na	4	"1596.304"	"8.16e+08"	"5.20e-01"	B+		
Na	4	"1596.368"	"8.59e+08"	"4.59e-01"	B+		
Na	4	"1596.401"	"9.55e+08"	"4.69e-01"	B+		
K	2	"1596.648"	"4.04e+08"	"2.57e-01"			
